latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
52.08064,34.09415,297.1,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,271.7,0.6,N
52.0322,34.70375,315.6,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,271.5,1.7,N
52.03171,34.70966,311.1,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,271.6,1.4,N
51.85527,34.42144,302.5,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,274.2,1.4,N
51.82726,34.40302,301.7,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,276.4,1.3,N
51.83072,34.40402,295.1,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,277,0.9,N
52.02021,31.24723,309.8,0.6,0.5,2017-04-28,2312,N,nominal,1.0NRT,278.9,1.8,N
51.68124,34.89043,295.9,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,275,1.1,N
51.68206,34.8886,303.3,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,273.3,0.7,N
51.86061,31.18161,319.8,0.6,0.5,2017-04-28,2312,N,nominal,1.0NRT,280.2,1.8,N
51.85583,31.18089,301.2,0.6,0.5,2017-04-28,2312,N,nominal,1.0NRT,279.3,1.1,N
51.84584,31.18773,309.3,0.6,0.5,2017-04-28,2312,N,nominal,1.0NRT,279.6,1.1,N
51.84106,31.18702,311.6,0.6,0.5,2017-04-28,2312,N,nominal,1.0NRT,279.2,1.1,N
51.60632,34.45662,296.4,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,274.6,0.6,N
51.84716,31.1827,313.8,0.6,0.5,2017-04-28,2312,N,nominal,1.0NRT,278.7,2.1,N
51.84238,31.182,311.8,0.6,0.5,2017-04-28,2312,N,nominal,1.0NRT,278.9,2.1,N
51.8376,31.18131,306.3,0.6,0.5,2017-04-28,2312,N,nominal,1.0NRT,279.6,1.3,N
51.37819,33.90971,295.3,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,258.2,0.5,N
51.22729,34.25293,299.8,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,271.3,0.5,N
51.38016,31.47655,306.4,0.5,0.5,2017-04-28,2312,N,nominal,1.0NRT,280.2,1.1,N
51.37969,31.4844,301.7,0.5,0.5,2017-04-28,2312,N,nominal,1.0NRT,279.9,1.1,N
51.375,31.48368,297.8,0.5,0.5,2017-04-28,2312,N,nominal,1.0NRT,280,1.1,N
51.30566,31.36955,303.5,0.5,0.5,2017-04-28,2312,N,nominal,1.0NRT,278.2,1,N
51.09296,34.44394,304.1,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,274.3,1,N
51.09248,34.44974,304.7,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,273.5,1,N
51.30094,31.36882,296.8,0.5,0.5,2017-04-28,2312,N,nominal,1.0NRT,278.1,1.1,N
51.30465,31.37136,312.1,0.5,0.5,2017-04-28,2312,N,nominal,1.0NRT,278.6,1.7,N
51.08949,33.96035,302.6,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,272.6,1.1,N
51.0858,33.95341,299,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,272.1,1.1,N
51.08161,33.95256,295.8,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,271.3,0.5,N
50.83928,34.21039,303.6,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,275.6,0.8,N
50.88914,33.19578,300.4,0.4,0.5,2017-04-28,2312,N,nominal,1.0NRT,275.5,1.4,N
50.54638,33.22097,296.5,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,267.3,1.2,N
50.45839,34.18045,300.3,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,280.6,0.7,N
50.45181,33.43193,304,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,272.5,1.1,N
50.44756,33.43101,307.6,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,271.9,1.1,N
50.23103,33.14704,297.2,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,269.1,0.9,N
49.74127,31.18593,325.2,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,276.9,3.6,N
49.74039,31.18027,311.4,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,275.5,2,N
49.73991,31.18779,304.5,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,275.7,1.2,N
49.63021,31.86654,331.7,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,279.8,4.7,N
48.70169,33.74628,354.1,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,286.5,8,N
48.69759,33.7454,302.8,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,277.8,8,N
48.52657,34.65274,295.6,0.6,0.4,2017-04-28,2318,N,nominal,1.0NRT,284.3,1,N
48.48046,34.96912,295.3,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,283.2,1.2,N
48.47269,34.96756,297.7,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,285.7,0.8,N
48.47966,34.97734,295.1,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,284.3,0.8,N
48.47263,34.96849,297.2,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,285.4,0.9,N
48.16623,30.61824,310.9,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,272.7,2.8,N
47.88512,33.446,314,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,284,1.8,N
47.88062,33.40022,298.2,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,284.5,1.1,N
47.87601,33.40495,309.1,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,284.4,1.3,N
47.87556,33.41046,303.1,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.4,1.3,N
47.87509,33.41597,301.4,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.3,1.1,N
47.87322,33.43803,307.8,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,283.6,1.2,N
47.87328,33.38757,299.7,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.1,1.3,N
47.87282,33.39309,314.7,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.2,1.1,N
47.87236,33.39861,295.5,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.2,1.1,N
47.86544,33.43089,338.1,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,286.6,4.4,N
47.86915,33.38674,299.6,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,282.1,1.3,N
47.86868,33.39225,305.4,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,282.3,1.1,N
47.8749,33.40451,304.3,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,283.6,2,N
47.87392,33.4155,303.1,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,284.3,1.9,N
47.87194,33.43753,309.7,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,283.4,1.7,N
47.87175,33.39267,326.8,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,286.3,2,N
47.87371,33.37062,301.8,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,285,1.1,N
47.87323,33.37614,302,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.7,1.5,N
47.87224,33.38717,301.1,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,284.7,2,N
47.86831,33.43121,316.7,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,283.1,1.7,N
47.86419,33.4304,330.5,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,283.4,4.5,N
47.86271,33.44695,334.9,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,282.3,5,N
47.86594,33.36342,297.7,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,280.9,0.5,N
47.84285,33.38688,307.9,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,284,1.2,N
47.78802,28.95741,305.7,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,281,1.3,N
47.17451,31.75669,306,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,280.7,1,N
45.43523,27.9732,311,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,282.9,1.8,N
44.23909,28.30958,296.6,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,281.3,0.6,N
42.7175,24.17129,320.6,0.5,0.7,2017-04-28,2318,N,nominal,1.0NRT,281.3,2.1,N
42.71131,24.1702,301.9,0.5,0.7,2017-04-28,2318,N,nominal,1.0NRT,280,2.1,N
42.71349,24.1726,329.3,0.5,0.7,2017-04-28,2318,N,nominal,1.0NRT,281.5,2.9,N
41.31011,34.48758,329.4,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,298.9,87.6,N
41.30646,34.48703,339.4,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,283.3,45.3,N
41.62795,27.68734,298.2,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,281.9,0.8,N
41.63176,27.68604,299.5,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,284.7,1,N
41.19201,32.61953,299.6,0.6,0.4,2017-04-28,2318,N,nominal,1.0NRT,282.5,2.6,N
41.18804,32.61889,328.9,0.6,0.4,2017-04-28,2318,N,nominal,1.0NRT,282.8,2.6,N
41.17479,32.63036,298.7,0.6,0.4,2017-04-28,2318,N,nominal,1.0NRT,282.1,1.4,N
41.17412,32.63689,305.1,0.6,0.4,2017-04-28,2318,N,nominal,1.0NRT,282.9,1.4,N
41.26569,31.42555,313.9,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,289.2,1,N
41.26523,31.43072,302.2,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.3,1,N
41.26149,31.42483,300.7,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,283.7,1,N
41.26102,31.43,299.2,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,284.8,1,N
41.25398,31.41317,303.1,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,283.8,1.1,N
41.0192,28.55257,297.1,0.6,0.5,2017-04-28,2318,N,nominal,1.0NRT,283.4,1.8,N
41.01872,28.55949,309.8,0.6,0.5,2017-04-28,2318,N,nominal,1.0NRT,285,2.1,N
40.76672,29.53282,307,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,286.5,1.7,N
40.74513,29.76806,300.2,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,287.3,1.3,N
40.75888,29.35949,306.1,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.4,1.4,N
40.04935,32.64857,298.3,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,280.6,0.8,N
39.93049,32.75477,298.2,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,282.2,1.2,N
39.69609,34.67314,295.6,0.4,0.4,2017-04-28,2318,N,nominal,1.0NRT,283.1,1,N
39.8376,30.30322,301.3,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,282.6,0.9,N
39.86571,26.24179,296.3,0.4,0.6,2017-04-28,2318,N,nominal,1.0NRT,284.2,0.7,N
39.48347,30.0412,306.3,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,282,1.6,N
38.82353,33.10326,300.6,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,275.2,1.3,N
38.82352,33.10242,298.2,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,275.1,1.1,N
38.6593,30.61689,308.3,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,282.2,1.5,N
38.66024,30.62058,298.6,0.4,0.5,2017-04-28,2318,N,nominal,1.0NRT,280.4,0.9,N
38.74042,26.94702,307.2,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,287.6,1.5,N
38.7402,26.95097,303.4,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,285.9,1.1,N
38.73518,26.94666,301.2,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,288.3,1.3,N
38.73503,26.94844,306.4,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,287.5,1.2,N
38.73084,26.93192,296.1,0.3,0.6,2017-04-28,2318,N,nominal,1.0NRT,282.6,0.4,N
38.56532,23.29336,304.9,0.5,0.7,2017-04-28,2318,N,nominal,1.0NRT,284.9,1.4,N
37.86137,29.37264,297.4,0.5,0.5,2017-04-28,2318,N,nominal,1.0NRT,285.6,1.1,N
37.18129,33.30772,299.5,0.5,0.4,2017-04-28,2318,N,nominal,1.0NRT,280.1,0.6,N
36.87068,34.76615,310.6,0.4,0.4,2017-04-28,2318,N,nominal,1.0NRT,289.2,1.3,N
36.86787,34.76074,301,0.4,0.4,2017-04-28,2318,N,nominal,1.0NRT,288.8,1.6,N
36.26383,33.73071,306,0.4,0.4,2017-04-28,2318,N,nominal,1.0NRT,289.8,0.9,N
34.72652,33.31506,302.7,0.4,0.4,2017-04-28,2318,N,nominal,1.0NRT,287,1.1,N
70.69437,23.59548,317.1,0.5,0.4,2017-04-29,0048,N,nominal,1.0NRT,276,1.1,N
70.69088,23.59207,310.2,0.5,0.4,2017-04-29,0048,N,nominal,1.0NRT,273.1,1.1,N
67.36267,15.58607,302.3,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,273.2,1.6,N
65.76822,24.19493,309.3,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,271.4,1.3,N
65.76295,24.18121,326.6,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,272.5,3.1,N
65.5631,22.21406,321.7,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,272.2,4,N
65.56198,22.22277,334.7,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,274.4,4,N
65.55421,22.2552,328.4,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,271.1,5.1,N
66.31157,14.17669,304.9,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,272,1.4,N
66.30735,14.17608,305.3,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,269,1.4,N
64.64719,24.42436,332,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,273.2,3.9,N
64.64597,24.42488,329.4,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,272.9,3.5,N
60.28744,22.28824,303,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,271.6,0.9,N
61.36454,1.57413,330.3,0.5,0.6,2017-04-29,0054,N,nominal,1.0NRT,277,3.3,N
61.36215,1.57101,323.1,0.5,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.4,2.4,N
59.33484,24.5582,302.7,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,264.1,0.7,N
59.33387,24.55832,300.3,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,263.2,0.5,N
60.46113,-1.2576,299.4,0.6,0.7,2017-04-29,0054,N,nominal,1.0NRT,263.4,1,N
58.35915,12.37747,307.5,0.6,0.4,2017-04-29,0054,N,nominal,1.0NRT,274.6,1.7,N
58.36977,0.06779,324,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,276.3,2.8,N
58.35211,0.86067,352.7,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,276.8,6.6,N
58.29264,0.19433,309.6,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,275,1,N
58.28646,0.19445,302.4,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,274.9,1,N
58.28854,0.19104,298.5,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,275.3,1.3,N
58.2886,0.19994,311.3,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,275.1,1.3,N
57.97744,1.23405,320.4,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,276.8,1.8,N
57.975,1.23225,305.7,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,276.2,1.4,N
57.97499,1.2403,298,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,275.8,1,N
53.13189,33.84102,305.7,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,273.9,1.4,N
53.13043,33.84571,298,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,271.1,0.9,N
53.13109,33.83981,296.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,274.2,0.7,N
53.12964,33.84453,301.8,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,271.9,0.7,N
53.13278,33.69949,297.3,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,268.6,0.4,N
53.12809,33.6956,295.3,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,267.1,0.4,N
53.0901,33.70416,296.5,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.9,0.4,N
53.08541,33.70022,344.4,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,279.5,4.2,N
53.08397,33.70488,322.5,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,279,2.4,N
53.08073,33.69626,332.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,278.8,4.2,N
53.07929,33.70094,316.2,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.8,2.4,N
53.07497,33.71487,312,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,278.1,1.6,N
53.07174,33.70626,300.4,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.8,0.6,N
53.07117,33.70578,303.5,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,276,1.2,N
52.21438,34.36897,316.9,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,273.5,1.3,N
52.59005,33.10427,300,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,271,1.3,N
52.5887,33.10872,306.7,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,271.2,0.7,N
52.5602,33.06813,299.3,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,273.7,1.4,N
52.5588,33.07268,296.9,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,273,0.7,N
52.03033,34.70388,302.8,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,260.1,1.4,N
52.03075,34.70868,298.1,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,259.4,1.2,N
52.53936,32.65844,297.4,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.8,0.3,N
52.34803,33.17834,306.5,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,266.3,2,N
52.34662,33.18298,305.1,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,265.9,1.7,N
52.09169,33.84844,309.9,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.4,1.1,N
56.77895,2.10708,341.4,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.3,2.8,N
56.39919,2.05762,296.9,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.4,1,N
51.55803,32.78225,298.5,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,278.1,0.7,N
51.55793,32.78401,296.6,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.8,0.7,N
55.58124,4.758,317.5,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,278,1.3,N
55.57608,4.7574,297.8,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.7,0.7,N
51.37821,31.48391,304.2,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,271.8,0.9,N
51.2816,31.35778,301.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,279.1,0.4,N
51.27787,31.35356,310.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,279.9,1.1,N
50.54819,33.21899,301.7,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.5,0.6,N
50.44745,33.43627,302.1,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,273.4,0.8,N
49.61076,34.74218,298.8,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,277.6,0.5,N
49.60918,34.74296,301.9,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,277.4,1.1,N
49.6316,31.86588,336.9,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,279.9,3.2,N
49.6301,31.87072,324.9,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,278.3,3.2,N
48.49215,34.9758,300.7,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,281.2,1.8,N
48.48847,34.97503,312.9,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,282.2,2.3,N
53.52325,9.90394,325.9,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,278,2.4,N
53.51188,10.03616,299.2,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,276.7,0.8,N
48.70195,33.74617,295.3,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,277.1,0.4,N
50.66313,26.35699,313.3,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,264.5,1,N
50.6632,26.35703,315.4,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,264,1.6,N
53.14099,8.6771,310.9,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,274.5,1.6,N
53.13622,8.68287,297.5,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,273.6,1.3,N
53.13195,8.68196,323,0.4,0.5,2017-04-29,0054,N,nominal,1.0NRT,274.6,1.3,N
47.62635,34.32648,332.5,0.6,0.7,2017-04-29,0054,N,nominal,1.0NRT,279.9,4.1,N
52.17047,14.62841,296.8,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,275.6,0.5,N
47.62354,34.32711,322.8,0.6,0.7,2017-04-29,0054,N,nominal,1.0NRT,278.6,3,N
47.88342,33.4505,306.8,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,280.6,2.1,N
47.87922,33.40113,297.4,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,283.5,1.4,N
47.8751,33.41352,300.5,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,284,1.8,N
47.86275,33.45061,300.8,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,278,1.4,N
48.72593,30.69576,306.3,0.4,0.6,2017-04-29,0054,N,nominal,1.0NRT,273.1,0.8,N
47.87371,33.39705,298.5,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,283,1.4,N
47.87234,33.38057,296,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,283.6,1.8,N
47.87027,33.38679,296.1,0.5,0.7,2017-04-29,0054,N,nominal,1.0NRT,282,1.4,N
51.68929,15.98249,333.4,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,269.4,3.9,N
51.69009,15.97687,299.6,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,269.3,2.7,N
51.68598,15.98127,345.1,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,268.1,3.9,N
49.17039,27.59911,315.2,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,276.3,1.9,N
49.16862,27.60584,302.9,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,275.9,1.9,N
52.49261,4.61182,331.5,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.8,3.8,N
52.49223,4.62143,296.1,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,276.7,3.8,N
52.48323,4.59147,312.8,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,278,3.2,N
52.49443,4.61555,332.9,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,279.2,7.8,N
52.48557,4.58561,310.7,0.6,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.2,4.5,N
51.17742,16.10978,304.2,0.4,0.4,2017-04-29,0054,N,nominal,1.0NRT,270.8,1.1,N
48.74692,26.60324,297,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,277.7,1.2,N
47.78935,28.95683,302.7,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.8,0.7,N
51.48617,6.72347,296.3,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,272.6,1.5,N
51.48254,6.70787,295.4,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,273.3,1.6,N
51.46193,6.74188,299.2,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,274.1,0.9,N
51.29838,7.01152,297.9,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,275.4,1.1,N
51.2973,7.01065,297.4,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,276.2,1.3,N
51.1737,3.8087,345.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,281.7,2.4,N
51.17389,3.80375,300.2,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277,2.4,N
51.16832,3.81306,333.1,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,279,3.2,N
51.16814,3.81797,321.3,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,275.9,3.2,N
51.16851,3.80814,311.7,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,278.9,4,N
51.16795,3.82288,308.1,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,275.4,1.2,N
51.1683,3.81317,325.3,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,278.5,2.6,N
51.16809,3.81808,330.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.4,3,N
51.16788,3.82297,335.6,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,277.9,3,N
51.1685,3.80826,313.7,0.3,0.6,2017-04-29,0054,N,nominal,1.0NRT,279.1,2.6,N
50.76382,5.67397,295,0.6,0.5,2017-04-29,0054,N,nominal,1.0NRT,276,1.5,N
49.5071,5.96165,299.1,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,273.8,1.5,N
49.50246,5.96097,303.6,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,274,1.5,N
49.46683,6.00832,297.8,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,276.3,1.3,N
49.32445,6.10124,295.5,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,275.7,1,N
49.24586,6.84858,328.3,0.5,0.5,2017-04-29,0054,N,nominal,1.0NRT,277,2.9,N
48.27613,14.3364,318.3,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,268.6,1.4,N
48.27538,14.34168,298.9,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,267.6,1.4,N
45.95472,22.8669,295.9,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,277.5,0.4,N
47.3792,15.06779,298.7,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,270.4,0.6,N
47.1712,7.56519,297,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,273.2,1.9,N
47.06884,8.26418,298.3,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,272.9,1.5,N
47.06919,8.26884,306.6,0.4,0.5,2017-04-29,0100,N,nominal,1.0NRT,274.3,0.8,N
45.28194,14.53,298.4,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,282,1.9,N
45.52189,11.49627,295.1,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,277.6,1.5,N
45.42896,10.99848,296,0.4,0.4,2017-04-29,0100,N,nominal,1.0NRT,279,0.4,N
45.50994,10.2458,313.1,0.5,0.4,2017-04-29,0100,N,nominal,1.0NRT,279.5,1.5,N
45.47988,10.21377,317.8,0.5,0.4,2017-04-29,0100,N,nominal,1.0NRT,278,3,N
45.47723,10.21277,321,0.5,0.4,2017-04-29,0100,N,nominal,1.0NRT,278.7,2,N
45.14516,9.94037,329.3,0.5,0.4,2017-04-29,0100,N,nominal,1.0NRT,283.2,12.7,N
